Country,Time,ngdpsa,hdisa,gssa,compsa,emplsa,sharep,neer,tot,hpi,ir_mort,ir_cons,oecd,imfdeveloped,eu,ea
Transformation,,gr,gr,gr,gr,gr,gr,gr,gr,gr,n,n,n,n,n,n
SA,,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
Reciprocal,,n,n,n,n,n,n,n,n,n,y,y,n,n,n,n
DEU,2006-07-31 00:00:00,0.768713538,,10.63648548,54.27683538,67.47513,68.12617,97.686667,97.23888246,97.075,4.75,,1,1,1,1
DEU,2006-10-31 00:00:00,1.514652417,,10.63648548,54.27683538,67.7817,75.19435,97.573333,97.23888246,97.075,4.74,6.54,1,1,1,1
DEU,2007-01-31 00:00:00,0.065337033,,10.69540337,53.5751814,68.48769,80.95159,97.846667,97.71967221,96.875,4.81,6.56,1,1,1,1
DEU,2007-04-30 00:00:00,0.848933291,-0.03,10.69540337,53.5751814,68.81258,89.04668,98.396667,97.71967221,96.875,4.94,6.61,1,1,1,1
DEU,2007-07-31 00:00:00,0.507234828,0.05,10.69540337,53.5751814,69.18359,89.05054,98.623333,97.71967221,96.875,5.26,,1,1,1,1
DEU,2007-10-31 00:00:00,0.644263557,0.71,10.69540337,53.5751814,69.36181,90.87238,99.726667,97.71967221,96.875,5.23,6.75,1,1,1,1
DEU,2008-01-31 00:00:00,0.640137962,,10.91175023,54.62673282,69.81321,79.19724,100.423333,96.05896336,100.05,5.22,6.74,1,1,1,1
DEU,2008-04-30 00:00:00,-0.233221119,1.07,10.91175023,54.62673282,69.80685,77.84645,101.506667,96.05896336,100.05,5.08,6.76,1,1,1,1
DEU,2008-07-31 00:00:00,-0.648182614,-0.52,10.91175023,54.62673282,70.35694,70.18448,100.043333,96.05896336,100.05,5.42,,1,1,1,1
DEU,2008-10-31 00:00:00,-1.593587047,-1.33,10.91175023,54.62673282,70.43853,51.05237,98.32,96.05896336,100.05,5.36,6.78,1,1,1,1
DEU,2009-01-31 00:00:00,-4.684265066,1.21,10.37442571,57.31915868,68.92602,45.272,100.236667,100.3583,99.425,4.75,6.5,1,1,1,1
DEU,2009-04-30 00:00:00,0.159631645,-0.15,10.37442571,57.31915868,69.08018,49.75428,100.756667,100.3583,99.425,4.26,6.37,1,1,1,1
DEU,2009-07-31 00:00:00,0.557833842,-0.71,10.37442571,57.31915868,69.37293,54.92223,101.37,100.3583,99.425,4.23,,1,1,1,1
DEU,2009-10-31 00:00:00,0.735876428,-0.27,10.37442571,57.31915868,70.21363,59.52854,102.013333,100.3583,99.425,4.1,6.18,1,1,1,1
DEU,2010-01-31 00:00:00,0.806426264,0.67,10.30679722,56.10508639,69.65968,60.46484,99.16,98.1232553,100,4.04,6.12,1,1,1,1
DEU,2010-04-30 00:00:00,2.251943078,0.53,10.30679722,56.10508639,70.13804,62.30466,95.94,98.1232553,100,3.9,6.32,1,1,1,1
DEU,2010-07-31 00:00:00,0.828610943,0.51,10.30679722,56.10508639,70.5849,62.19799,95.706667,98.1232553,100,3.57,,1,1,1,1
DEU,2010-10-31 00:00:00,0.810990036,0.73,10.30679722,56.10508639,70.88297,68.5927,96.766667,98.1232553,100,3.45,6.19,1,1,1,1
DEU,2011-01-31 00:00:00,1.933482338,-0.12,10.02073603,55.82244565,71.07722,72.58338,96.503333,95.59252416,102.425,3.72,6.17,1,1,1,1
DEU,2011-04-30 00:00:00,0.094705475,0.57,10.02073603,55.82244565,71.69345,72.852,97.933333,95.59252416,102.425,4.08,6.18,1,1,1,1
DEU,2011-07-31 00:00:00,0.883100891,0.79,10.02073603,55.82244565,71.94899,62.10288,97.28,95.59252416,102.425,4.02,,1,1,1,1
DEU,2011-10-31 00:00:00,-0.312636449,0.21,10.02073603,55.82244565,72.34257,58.31849,96.87,95.59252416,102.425,3.56,6.13,1,1,1,1
DEU,2012-01-31 00:00:00,0.219528258,0.91,9.651893613,56.9191743,71.6693,66.1591,95.11,95.42973929,105.475,3.46,6.06,1,1,1,1
DEU,2012-04-30 00:00:00,0.187751358,-0.82,9.651893613,56.9191743,71.974,63.17606,94.65,95.42973929,105.475,3.3,5.87,1,1,1,1
DEU,2012-07-31 00:00:00,0.291518152,-0.11,9.651893613,56.9191743,72.23612,66.56974,93.45,95.42973929,105.475,2.99,,1,1,1,1
DEU,2012-10-31 00:00:00,-0.467145226,-0.17,9.651893613,56.9191743,72.29877,70.90421,94.626667,95.42973929,105.475,2.83,5.65,1,1,1,1
DEU,2013-01-31 00:00:00,-0.451049252,-0.47,9.28901314,57.12966146,72.24375,75.16737,95.99,96.45905178,108.675,2.75,5.6,1,1,1,1
DEU,2013-04-30 00:00:00,1.089573679,1.1,9.28901314,57.12966146,72.63425,76.40697,96.123333,96.45905178,108.675,2.78,5.53,1,1,1,1
DEU,2013-07-31 00:00:00,0.549277699,0.34,9.28901314,57.12966146,72.57074,78.68507,97.33,96.45905178,108.675,2.67,,1,1,1,1
DEU,2013-10-31 00:00:00,0.278296051,-0.62,9.28901314,57.12966146,72.63646,85.80981,98.346667,96.45905178,108.675,2.85,5.39,1,1,1,1
DEU,2014-01-31 00:00:00,0.979074597,0.35,9.836213015,56.98463189,72.60342,89.28381,99.303333,97.70478827,111.85,2.81,5.36,1,1,1,1
DEU,2014-04-30 00:00:00,0.020357095,0.77,9.836213015,56.98463189,72.84294,90.10316,99.156667,97.70478827,111.85,2.71,5.32,1,1,1,1
DEU,2014-07-31 00:00:00,0.478319929,0.66,9.836213015,56.98463189,72.95161,87.65477,97.83,97.70478827,111.85,2.46,,1,1,1,1
DEU,2014-10-31 00:00:00,0.810296078,0.17,9.836213015,56.98463189,72.84789,86.66,96.756667,97.70478827,111.85,2.25,5.14,1,1,1,1
DEU,2015-01-31 00:00:00,-0.502359097,-0.26,10.06374208,57.38297294,73.09786,100.7289,93.5,100,117.125,1.97,5.08,1,1,1,1
DEU,2015-04-30 00:00:00,0.777543933,0.86,10.06374208,57.38297294,72.89478,105.2658,92.376667,100,117.125,1.88,4.99,1,1,1,1
DEU,2015-07-31 00:00:00,0.390775516,0.53,10.06374208,57.38297294,72.88558,97.13471,93.95,100,117.125,2,,1,1,1,1
DEU,2015-10-31 00:00:00,0.449143656,0.06,10.06374208,57.38297294,73.07172,96.8706,93.976667,100,117.125,2.05,4.8,1,1,1,1
DEU,2016-01-31 00:00:00,0.844595611,0.81,10.19626626,57.49373858,73.50859,88.57436,95.276667,101.7573645,125.925,1.98,4.74,1,1,1,1
DEU,2016-04-30 00:00:00,0.482810043,0.78,10.19626626,57.49373858,73.42918,90.14172,95.57,101.7573645,125.925,1.88,4.66,1,1,1,1
DEU,2016-07-31 00:00:00,0.196111699,-0.25,10.19626626,57.49373858,73.82655,92.65629,95.456667,101.7573645,125.925,1.73,,1,1,1,1
DEU,2016-10-31 00:00:00,0.381678693,0.24,10.19626626,57.49373858,73.89326,96.20099,95.183333,101.7573645,125.925,1.62,4.49,1,1,1,1
DEU,2017-01-31 00:00:00,1.199188385,1.01,10.643063,57.50860882,73.9803,104.4432,94.746667,100.8959605,133.625,1.77,4.44,1,1,1,1
DEU,2017-04-30 00:00:00,0.924850119,-0.08,10.643063,57.50860882,74.08591,109.9235,95.466667,100.8959605,133.625,1.85,4.38,1,1,1,1
DEU,2017-07-31 00:00:00,0.630016898,0.18,10.643063,57.50860882,74.4175,108.3934,97.723333,100.8959605,133.625,1.82,,1,1,1,1
DEU,2017-10-31 00:00:00,0.948586581,0.66,10.643063,57.50860882,74.51966,115.3697,98.003333,100.8959605,133.625,1.85,4.26,1,1,1,1
DEU,2018-01-31 00:00:00,-0.603732229,2.08,11.29437393,58.40475399,74.76245,112.7009,98.65,100.1193444,142.525,1.82,4.23,1,1,1,1
DEU,2018-04-30 00:00:00,0.813006393,-0.19,11.29437393,58.40475399,74.69969,111.4973,98.366667,100.1193444,142.525,1.89,4.2,1,1,1,1
DEU,2018-07-31 00:00:00,-0.928358437,-0.77,11.29437393,58.40475399,75.06168,108.9724,99.316667,100.1193444,142.525,1.88,,1,1,1,1
DEU,2018-10-31 00:00:00,0.861334935,0.82,11.29437393,58.40475399,75.13203,98.3422,98.903333,100.1193444,142.525,1.86,4.13,1,1,1,1
DEU,2019-01-31 00:00:00,0.685087549,0.76,10.8591744,59.2045786,75.6449,97.97269,98.043333,100.8414433,150.75,1.86,1.92,1,1,1,1
DEU,2019-04-30 00:00:00,-0.037282015,-0.04,10.8591744,59.2045786,75.64049,102.7326,98.07,100.8414433,150.75,1.68,2.03,1,1,1,1
DEU,2019-07-31 00:00:00,-0.018652274,-0.16,10.8591744,59.2045786,75.63673,101.2321,98.103333,100.8414433,150.75,1.5,2,1,1,1,1
DEU,2019-10-31 00:00:00,0.298430417,0.06,10.8591744,59.2045786,75.78861,108.1653,97.81,100.8414433,150.75,1.27,1.88,1,1,1,1
DEU,2020-01-31 00:00:00,-1.766715965,1.42,16.52359561,59.89491886,74.51979,102.3567,97.923333,102.8117719,162.475,1.34,1.91,1,1,1,1
DEU,2020-04-30 00:00:00,-9.219127614,-2.6,16.52359561,59.89491886,74.15417,93.52061,99.503333,102.8117719,162.475,1.26,1.98,1,1,1,1
DEU,2020-07-31 00:00:00,8.914608255,2.9,16.52359561,59.89491886,74.10112,105.2703,101.233333,102.8117719,162.475,1.27,1.9,1,1,1,1
DEU,2020-10-31 00:00:00,0.784989704,-0.18,16.52359561,59.89491886,74.65827,106.6391,101.343333,102.8117719,162.475,1.19,1.87,1,1,1,1
DEU,2021-01-31 00:00:00,-1.272726481,-1.05,14.91621666,58.41147096,74.51144,116.5541,101.053333,99.84303621,181.275,1.19,1.96,1,1,1,1
DEU,2021-04-30 00:00:00,2.232064629,1.13,14.91621666,58.41147096,75.2341,124.263,101.126667,99.84303621,181.275,1.23,1.79,1,1,1,1
DEU,2021-07-31 00:00:00,0.668170777,-1.04,14.91621666,58.41147096,76.20226,126.4414,100.453333,99.84303621,181.275,1.31,1.78,1,1,1,1
DEU,2021-10-31 00:00:00,0.009349315,0.72,14.91621666,58.41147096,76.39577,125.2661,99.726667,99.84303621,181.275,1.28,1.65,1,1,1,1
DEU,2022-01-31 00:00:00,1.002566571,-0.4,11.14215257,57.54886273,76.58981,118.4183,99.373333,94.96038518,190.875,1.35,1.77,1,1,1,1
DEU,2022-04-30 00:00:00,-0.129572944,-0.03,11.14215257,57.54886273,76.87248,105.9733,98.446667,94.96038518,190.875,1.94,1.77,1,1,1,1
DEU,2022-07-31 00:00:00,0.361414068,0.24,11.14215257,57.54886273,76.90623,96.64118,97.536667,94.96038518,190.875,2.82,1.87,1,1,1,1
DEU,2022-10-31 00:00:00,-0.406272994,-0.95,11.14215257,57.54886273,77.20851,99.13005,99.066667,94.96038518,190.875,3.28,3.04,1,1,1,1
DNK,1995-01-31 00:00:00,0.514218948,,-0.711369612,57.80221431,,12.67315,90.47,89.77981924,39.69865,,9.07,1,1,1,1
DNK,1995-04-30 00:00:00,-0.286098332,,-0.711369612,57.80221431,,12.91828,93.593333,89.77981924,39.69865,,8.75,1,1,1,1
DNK,1995-07-31 00:00:00,0.4170515,,-0.711369612,57.80221431,,13.48207,93.44,89.77981924,39.69865,,8.34,1,1,1,1
DNK,1995-10-31 00:00:00,0.731687334,,-0.711369612,57.80221431,,13.31048,93.85,89.77981924,39.69865,,7.88,1,1,1,1
DNK,1996-01-31 00:00:00,0.015030293,,-2.213616522,58.31440868,,14.21933,93.223333,90.99038713,43.94155,,7.04,1,1,1,1
DNK,1996-04-30 00:00:00,2.708013266,,-2.213616522,58.31440868,,14.80041,91.723333,90.99038713,43.94155,,7.34,1,1,1,1
DNK,1996-07-31 00:00:00,0.282819107,,-2.213616522,58.31440868,,15.51511,92.41,90.99038713,43.94155,,7.36,1,1,1,1
DNK,1996-10-31 00:00:00,0.034009024,,-2.213616522,58.31440868,,16.83311,91.536667,90.99038713,43.94155,,6.83,1,1,1,1
DNK,1997-01-31 00:00:00,1.255106285,,-5.090624013,58.20246653,,19.56301,89.92,91.08867969,49.010175,,6.49,1,1,1,1
DNK,1997-04-30 00:00:00,1.717487195,,-5.090624013,58.20246653,,20.83919,89.256667,91.08867969,49.010175,,6.62,1,1,1,1
DNK,1997-07-31 00:00:00,-0.282299164,,-5.090624013,58.20246653,,23.18294,87.6,91.08867969,49.010175,,6.11,1,1,1,1
DNK,1997-10-31 00:00:00,-0.013656432,,-5.090624013,58.20246653,,23.77172,89.36,91.08867969,49.010175,,6.07,1,1,1,1
DNK,1998-01-31 00:00:00,1.507787696,,-3.518602655,59.92862794,,26.2089,89.54,90.7750214,53.412875,,5.42,1,1,1,1
DNK,1998-04-30 00:00:00,-0.7552173,,-3.518602655,59.92862794,,27.6032,90.1,90.7750214,53.412875,,5.13,1,1,1,1
DNK,1998-07-31 00:00:00,1.837315059,,-3.518602655,59.92862794,,25.38336,91.896667,90.7750214,53.412875,,4.91,1,1,1,1
DNK,1998-10-31 00:00:00,0.320757081,,-3.518602655,59.92862794,,22.45805,94.036667,90.7750214,53.412875,,4.67,1,1,1,1
DNK,1999-01-31 00:00:00,0.906036323,,-7.014292762,60.02832844,76.23036,23.04013,92.793333,90.54561278,57.01465,,4.04,1,1,1,1
DNK,1999-04-30 00:00:00,0.516383093,,-7.014292762,60.02832844,76.2831,23.42829,91.11,90.54561278,57.01465,,4.22,1,1,1,1
DNK,1999-07-31 00:00:00,0.618053367,,-7.014292762,60.02832844,76.19152,24.91324,90.5,90.54561278,57.01465,,5.12,1,1,1,1
DNK,1999-10-31 00:00:00,1.398796059,,-7.014292762,60.02832844,75.45797,26.95926,89.873333,90.54561278,57.01465,,5.76,1,1,1,1
DNK,2000-01-31 00:00:00,0.975099668,,-5.693942348,57.935752,76.23196,30.58923,88.186667,91.12189812,60.723575,,5.87,1,1,1,1
DNK,2000-04-30 00:00:00,1.138417342,,-5.693942348,57.935752,76.29978,31.79605,86.78,91.12189812,60.723575,,5.57,1,1,1,1
DNK,2000-07-31 00:00:00,0.276238214,,-5.693942348,57.935752,75.99363,34.9766,86.306667,91.12189812,60.723575,,5.76,1,1,1,1
DNK,2000-10-31 00:00:00,0.977800167,,-5.693942348,57.935752,76.50726,35.54208,85.88,91.12189812,60.723575,,5.57,1,1,1,1
DNK,2001-01-31 00:00:00,-1.085721803,,0.353706452,59.00381811,75.85252,34.5927,88.363333,91.03901158,64.272725,,5.09,1,1,1,1
DNK,2001-04-30 00:00:00,0.488181251,,0.353706452,59.00381811,75.77052,32.66955,87.493333,91.03901158,64.272725,,5.14,1,1,1,1
DNK,2001-07-31 00:00:00,0.897826274,,0.353706452,59.00381811,76.39447,30.97449,88.62,91.03901158,64.272725,,5.32,1,1,1,1
DNK,2001-10-31 00:00:00,-0.197216541,,0.353706452,59.00381811,76.64211,27.92808,88.94,91.03901158,64.272725,,4.86,1,1,1,1
DNK,2002-01-31 00:00:00,-0.033566445,,1.412260242,59.60235647,76.12943,29.00753,88.32,92.05587949,66.593175,,5.08,1,1,1,1
DNK,2002-04-30 00:00:00,-0.009920153,,1.412260242,59.60235647,76.34785,28.12274,89.2,92.05587949,66.593175,,5.4,1,1,1,1
DNK,2002-07-31 00:00:00,0.340052292,,1.412260242,59.60235647,75.55202,24.48195,90.993333,92.05587949,66.593175,,5.13,1,1,1,1
DNK,2002-10-31 00:00:00,-0.330022229,,1.412260242,59.60235647,75.47443,22.42015,91.333333,92.05587949,66.593175,,4.81,1,1,1,1
DNK,2003-01-31 00:00:00,0.535905782,,2.18458284,59.96912351,75.1536,21.53219,93.413333,92.77520124,68.698275,,4.43,1,1,1,1
DNK,2003-04-30 00:00:00,-0.930017583,,2.18458284,59.96912351,75.02673,24.17483,95.1,92.77520124,68.698275,,4.41,1,1,1,1
DNK,2003-07-31 00:00:00,0.343466356,,2.18458284,59.96912351,75.46121,27.32828,94.79,92.77520124,68.698275,,4.17,1,1,1,1
DNK,2003-10-31 00:00:00,1.86298281,,2.18458284,59.96912351,74.90863,29.62991,95.613333,92.77520124,68.698275,,4.44,1,1,1,1
DNK,2004-01-31 00:00:00,0.481617502,,-1.90641469,59.08604313,75.19052,32.18583,96.603333,93.56845641,76.227225,,4.35,1,1,1,1
DNK,2004-04-30 00:00:00,0.595381652,,-1.90641469,59.08604313,75.91872,31.58739,95.666667,93.56845641,76.227225,,4.3,1,1,1,1
DNK,2004-07-31 00:00:00,0.235625688,,-1.90641469,59.08604313,76.11991,32.91841,96.06,93.56845641,76.227225,,4.62,1,1,1,1
DNK,2004-10-31 00:00:00,1.08087338,,-1.90641469,59.08604313,75.46352,34.66225,96.95,93.56845641,76.227225,,4.23,1,1,1,1
DNK,2005-01-31 00:00:00,-0.362985061,,-4.272723521,59.43171694,75.82848,37.83558,96.61,95.2986721,91.505775,,3.74,1,1,1,1
DNK,2005-04-30 00:00:00,1.968906957,,-4.272723521,59.43171694,75.44421,40.73611,95.676667,95.2986721,91.505775,,3.58,1,1,1,1
DNK,2005-07-31 00:00:00,0.111335017,,-4.272723521,59.43171694,75.64292,45.49655,94.793333,95.2986721,91.505775,,3.21,1,1,1,1
DNK,2005-10-31 00:00:00,0.324723372,,-4.272723521,59.43171694,76.66906,46.60807,94.33,95.2986721,91.505775,,3.22,1,1,1,1
DNK,2006-01-31 00:00:00,1.256661041,,-1.525675758,59.4242431,77.09027,50.79266,94.21,94.6508421,113.513525,,3.31,1,1,1,1
DNK,2006-04-30 00:00:00,2.982414581,,-1.525675758,59.4242431,76.85973,49.21502,95.276667,94.6508421,113.513525,,3.98,1,1,1,1
DNK,2006-07-31 00:00:00,-0.666822567,,-1.525675758,59.4242431,77.72849,48.76969,95.616667,94.6508421,113.513525,,4.06,1,1,1,1
DNK,2006-10-31 00:00:00,-0.271021311,,-1.525675758,59.4242431,77.80993,54.63895,95.58,94.6508421,113.513525,,3.88,1,1,1,1
DNK,2007-01-31 00:00:00,0.33129799,,-3.033895175,61.19524499,77.51102,59.75891,95.863333,94.14539763,116.54715,,4,1,1,1,1
DNK,2007-04-30 00:00:00,-0.447886765,-1.13,-3.033895175,61.19524499,77.13626,63.41731,96.37,94.14539763,116.54715,,4.18,1,1,1,1
DNK,2007-07-31 00:00:00,0.939515371,1.93,-3.033895175,61.19524499,76.56695,65.45969,96.55,94.14539763,116.54715,,4.58,1,1,1,1
DNK,2007-10-31 00:00:00,1.005988508,-0.2,-3.033895175,61.19524499,76.84611,63.47196,97.41,94.14539763,116.54715,,4.39,1,1,1,1
DNK,2008-01-31 00:00:00,-0.041561001,0.65,-4.099243166,61.4589774,76.21871,54.58746,98.296667,95.84920925,110.50745,,4.15,1,1,1,1
DNK,2008-04-30 00:00:00,-0.922683985,-0.31,-4.099243166,61.4589774,76.64254,55.93836,99.18,95.84920925,110.50745,,4.29,1,1,1,1
DNK,2008-07-31 00:00:00,-0.584136662,0.44,-4.099243166,61.4589774,76.41454,50.41823,98.273333,95.84920925,110.50745,,4.78,1,1,1,1
DNK,2008-10-31 00:00:00,-2.361480698,1.37,-4.099243166,61.4589774,76.07382,33.98748,97.963333,95.84920925,110.50745,,4.43,1,1,1,1
DNK,2009-01-31 00:00:00,-1.423447795,-0.17,0.65682461,63.68451022,74.41787,30.43431,100.066667,96.10187044,97.2697,,3.44,1,1,1,1
DNK,2009-04-30 00:00:00,-1.938341181,-1.84,0.65682461,63.68451022,73.67532,33.98793,100.406667,96.10187044,97.2697,,3.5,1,1,1,1
DNK,2009-07-31 00:00:00,0.345762915,1.38,0.65682461,63.68451022,73.38243,38.22626,100.686667,96.10187044,97.2697,,3.74,1,1,1,1
DNK,2009-10-31 00:00:00,0.090743262,-0.2,0.65682461,63.68451022,72.62,40.26774,101.166667,96.10187044,97.2697,,3.6,1,1,1,1
DNK,2010-01-31 00:00:00,0.863569079,-2.07,1.837064158,61.02529124,71.64055,43.79923,98.436667,98.43807024,100,,3.57,1,1,1,1
DNK,2010-04-30 00:00:00,0.683517919,0.19,1.837064158,61.02529124,71.93808,47.34201,95.473333,98.43807024,100,,3.34,1,1,1,1
DNK,2010-07-31 00:00:00,1.585373276,0.59,1.837064158,61.02529124,71.7272,48.20422,95.05,98.43807024,100,,2.72,1,1,1,1
DNK,2010-10-31 00:00:00,-0.225049653,0.06,1.837064158,61.02529124,71.97096,51.02209,95.8,98.43807024,100,,2.46,1,1,1,1
DNK,2011-01-31 00:00:00,0.217842912,-2.02,0.799634991,60.64179391,71.62181,54.04502,95.2,96.57631258,98.2901,,3.05,1,1,1,1
DNK,2011-04-30 00:00:00,1.002326552,0.57,0.799634991,60.64179391,71.85135,52.20543,96.52,96.57631258,98.2901,,3.42,1,1,1,1
DNK,2011-07-31 00:00:00,-1.243706016,-0.05,0.799634991,60.64179391,71.57557,44.01738,96.28,96.57631258,98.2901,,3.02,1,1,1,1
DNK,2011-10-31 00:00:00,0.817187733,0.52,0.799634991,60.64179391,71.43858,41.96642,95.903333,96.57631258,98.2901,,2.23,1,1,1,1
DNK,2012-01-31 00:00:00,-0.069457024,-1.59,0.122214384,59.74718146,70.99736,48.94764,94.283333,97.10337115,95.67015,,1.74,1,1,1,1
DNK,2012-04-30 00:00:00,0.075250259,1.74,0.122214384,59.74718146,71.06165,49.71049,93.926667,97.10337115,95.67015,,1.71,1,1,1,1
DNK,2012-07-31 00:00:00,0.093894243,0.45,0.122214384,59.74718146,70.74648,53.29301,92.33,97.10337115,95.67015,,1.1,1,1,1,1
DNK,2012-10-31 00:00:00,-0.16162989,-0.8,0.122214384,59.74718146,71.3531,54.38376,93.223333,97.10337115,95.67015,,1.29,1,1,1,1
DNK,2013-01-31 00:00:00,0.563835211,-0.24,2.339886842,59.52858791,70.95861,59.19795,94.14,98.10629165,99.365675,,1.61,1,1,1,1
DNK,2013-04-30 00:00:00,0.074281939,0.07,2.339886842,59.52858791,70.78273,59.4152,94.356667,98.10629165,99.365675,,1.42,1,1,1,1
DNK,2013-07-31 00:00:00,0.633381867,0.34,2.339886842,59.52858791,70.50648,62.34373,95.5,98.10629165,99.365675,,1.77,1,1,1,1
DNK,2013-10-31 00:00:00,0.201104009,-0.89,2.339886842,59.52858791,70.7338,66.78711,96.453333,98.10629165,99.365675,2.72,1.93,1,1,1,1
DNK,2014-01-31 00:00:00,0.253255592,0.63,-2.898057536,59.20623011,70.46458,75.96925,97.113333,99.6267187,103.116375,2.663,1.86,1,1,1,1
DNK,2014-04-30 00:00:00,-0.072441775,-0.51,-2.898057536,59.20623011,71.07438,80.13893,97.096667,99.6267187,103.116375,2.643,1.57,1,1,1,1
DNK,2014-07-31 00:00:00,1.673875429,0.1,-2.898057536,59.20623011,71.12337,82.59503,96.313333,99.6267187,103.116375,2.611,1.24,1,1,1,1
DNK,2014-10-31 00:00:00,0.358693362,0.92,-2.898057536,59.20623011,71.78793,81.87509,95.74,99.6267187,103.116375,2.555,1.13,1,1,1,1
DNK,2015-01-31 00:00:00,0.684680081,-0.46,3.908631984,59.36538727,71.71051,91.70219,93.24,100,110.286825,2.476,0.63,1,1,1,1
DNK,2015-04-30 00:00:00,0.467773075,0.03,3.908631984,59.36538727,72.0916,103.307,92.106667,100,110.286825,2.348,0.25,1,1,1,1
DNK,2015-07-31 00:00:00,0.301652901,-0.74,3.908631984,59.36538727,71.84384,102.4326,93.613333,100,110.286825,2.325,0.94,1,1,1,1
DNK,2015-10-31 00:00:00,0.222825124,0.97,3.908631984,59.36538727,72.27383,102.5582,93.566667,100,110.286825,3.322,0.83,1,1,1,1
DNK,2016-01-31 00:00:00,1.152059046,0.23,5.613164192,59.21978034,72.18234,99.42685,94.733333,99.86464951,115.499175,2.275,0.79,1,1,1,1
DNK,2016-04-30 00:00:00,1.352637774,-0.75,5.613164192,59.21978034,72.87206,101.0587,95.186667,99.86464951,115.499175,2.248,0.4,1,1,1,1
DNK,2016-07-31 00:00:00,0.848381829,2.56,5.613164192,59.21978034,72.69739,101.5523,95.346667,99.86464951,115.499175,2.277,0.07,1,1,1,1
DNK,2016-10-31 00:00:00,0.720496974,-1.77,5.613164192,59.21978034,73.03913,94.87959,95.326667,99.86464951,115.499175,2.257,0.13,1,1,1,1
DNK,2017-01-31 00:00:00,0.654390627,0.99,6.0336031,58.65507617,72.82792,100.7628,94.823333,99.85589637,120.628775,2.187,0.37,1,1,1,1
DNK,2017-04-30 00:00:00,1.117777678,1.64,6.0336031,58.65507617,73.21941,108.4803,95.563333,99.85589637,120.628775,2.138,0.55,1,1,1,1
DNK,2017-07-31 00:00:00,-0.366774101,-0.61,6.0336031,58.65507617,73.15768,112.3392,97.206667,99.85589637,120.628775,2.129,0.67,1,1,1,1
DNK,2017-10-31 00:00:00,0.75496245,-0.33,6.0336031,58.65507617,73.74973,113.5623,97.556667,99.85589637,120.628775,2.081,0.53,1,1,1,1
DNK,2018-01-31 00:00:00,0.512055136,0.59,5.424600994,59.03938538,73.58279,112.1789,98.16,99.07213039,126.30995,2.036,0.57,1,1,1,1
DNK,2018-04-30 00:00:00,0.502598831,-0.62,5.424600994,59.03938538,74.26997,112.2371,98.193333,99.07213039,126.30995,2.024,0.55,1,1,1,1
DNK,2018-07-31 00:00:00,0.602133078,0.61,5.424600994,59.03938538,74.21649,115.3405,99.016667,99.07213039,126.30995,2.016,0.32,1,1,1,1
DNK,2018-10-31 00:00:00,0.499343436,1.69,5.424600994,59.03938538,74.44853,105.3056,98.55,99.07213039,126.30995,2.003,0.42,1,1,1,1
DNK,2019-01-31 00:00:00,-0.218151328,-0.16,4.28351761,59.3979151,74.58764,109.8985,97.97,98.97165831,129.619425,1.951,0.15,1,1,1,1
DNK,2019-04-30 00:00:00,1.005162294,1.4,4.28351761,59.3979151,75.21154,114.5383,98.116667,98.97165831,129.619425,1.894,0.08,1,1,1,1
DNK,2019-07-31 00:00:00,0.457313711,-0.35,4.28351761,59.3979151,75.04589,116.0252,98.356667,98.97165831,129.619425,1.781,-0.31,1,1,1,1
DNK,2019-10-31 00:00:00,-0.304142897,-0.1,4.28351761,59.3979151,75.24259,121.7124,97.983333,98.97165831,129.619425,1.672,-0.43,1,1,1,1
DNK,2020-01-31 00:00:00,-1.021091997,1.4,5.698015455,60.20103864,75.03075,126.0763,98.213333,102.1303474,136.238275,1.629,-0.26,1,1,1,1
DNK,2020-04-30 00:00:00,-6.04002957,-4.57,5.698015455,60.20103864,74.20911,128.0636,99.75,102.1303474,136.238275,1.6,-0.21,1,1,1,1
DNK,2020-07-31 00:00:00,5.555475678,5.59,5.698015455,60.20103864,73.94755,142.9045,100.983333,102.1303474,136.238275,1.589,-0.34,1,1,1,1
DNK,2020-10-31 00:00:00,1.039550846,0.06,5.698015455,60.20103864,74.4271,154.8002,101.053333,102.1303474,136.238275,1.561,-0.46,1,1,1,1
DNK,2021-01-31 00:00:00,1.579360542,-0.14,2.545705334,57.72624122,74.07334,163.4964,100.586667,102.7964554,152.206275,1.521,-0.44,1,1,1,1
DNK,2021-04-30 00:00:00,2.93649594,0.55,2.545705334,57.72624122,75.74265,174.5673,100.643333,102.7964554,152.206275,1.509,0,1,1,1,1
DNK,2021-07-31 00:00:00,0.750351775,2.22,2.545705334,57.72624122,75.65335,193.4537,100.253333,102.7964554,152.206275,1.512,-0.05,1,1,1,1
DNK,2021-10-31 00:00:00,2.424338645,-3.9,2.545705334,57.72624122,76.67849,195.2621,99.596667,102.7964554,152.206275,1.516,0.1,1,1,1,1
DNK,2022-01-31 00:00:00,-0.900468906,-2.54,6.820327902,55.15910184,76.47567,182.9853,99.606667,103.9863731,151.489225,1.527,0.11,1,1,1,1
DNK,2022-04-30 00:00:00,0.868663536,3.52,6.820327902,55.15910184,77.12208,181.5368,98.953333,103.9863731,151.489225,1.595,1.04,1,1,1,1
DNK,2022-07-31 00:00:00,-0.096688017,-0.68,6.820327902,55.15910184,76.77078,179.0206,98.49,103.9863731,151.489225,1.804,1.59,1,1,1,1
