Country,Time,ngdpsa,hdisa,gssa,compsa,emplsa,sharep,neer,tot,hpi,ir_mort,ir_cons,oecd,imfdeveloped,eu,ea
Transformation,,gr,gr,gr,gr,gr,gr,gr,gr,gr,n,n,n,n,n,n
SA,,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
Reciprocal,,n,n,n,n,n,n,n,n,n,y,y,n,n,n,n
USA,4/30/23,0.511306154,0.49,,,160915.3,144.5312,,,,6.43,11.48,,,,
SVK,4/30/18,1.183228165,,4.678896494,46.38025708,2556.628,128.0064,98.343333,98.48652614,125.318675,1.64,3.67,,,,
SVK,7/31/18,0.996155376,,4.678896494,46.38025708,2574.87,129.5446,98.343333,98.48652614,125.318675,1.52,3.68,,,,
SVK,10/31/18,0.511306262,,4.678896494,46.38025708,2586.34,128.2403,98.343333,98.48652614,125.318675,1.47,3.27,,,,
SVK,1/31/19,0.763417188,,3.913756565,47.64953812,2593.184,130.4287,98.235833,98.24731695,136.74085,1.48,2.97,,,,
SVK,4/30/19,0.295613977,,3.913756565,47.64953812,2578.684,135.0998,98.235833,98.24731695,136.74085,1.49,3.49,,,,
SVK,7/31/19,0.348258498,,3.913756565,47.64953812,2582.683,132.1597,98.235833,98.24731695,136.74085,1.42,3.14,,,,
SVK,10/31/19,0.621738855,,3.913756565,47.64953812,2579.949,133.0682,98.235833,98.24731695,136.74085,1.28,3.49,,,,
SVK,1/31/20,-3.134979598,,5.484595481,48.94276209,2560.406,133.5372,99.998334,97.89354348,149.83755,1.09,3.03,,,,
SVK,4/30/20,-7.46024566,,5.484595481,48.94276209,2520.191,131.6225,99.998334,97.89354348,149.83755,1.17,2.62,,,,
SVK,7/31/20,9.693978607,,5.484595481,48.94276209,2523.227,131.2447,99.998334,97.89354348,149.83755,1.18,2.79,,,,
SVK,10/31/20,0.766952434,,5.484595481,48.94276209,2520.476,133.6927,99.998334,97.89354348,149.83755,1.11,2.55,,,,
SVK,1/31/21,-0.138018094,,4.153952294,48.49369849,2515.357,138.0053,100.216667,97.0364412,159.435125,1.03,2.35,,,,
SVK,4/30/21,1.734122392,,4.153952294,48.49369849,2547.417,142.0673,100.216667,97.0364412,159.435125,1.02,2.56,,,,
SVK,7/31/21,0.629625086,,4.153952294,48.49369849,2580.856,144.7877,100.216667,97.0364412,159.435125,0.97,2.55,,,,
SVK,10/31/21,0.382593204,,4.153952294,48.49369849,2598.47,151.93,100.216667,97.0364412,159.435125,0.96,2.04,,,,
SVK,1/31/22,0.251763788,,-2.554722244,47.73187098,2585.845,153.4399,99.459167,93.24050961,181.254675,1,2.91,,,,
SVK,4/30/22,0.184443189,,-2.554722244,47.73187098,2604.045,145.1874,99.459167,93.24050961,181.254675,1.34,3.23,,,,
SVK,7/31/22,0.354506422,,-2.554722244,47.73187098,2606.199,139.0847,99.459167,93.24050961,181.254675,2.15,3.05,,,,
SVK,10/31/22,0.253426806,,-2.554722244,47.73187098,2619.711,130.5559,99.459167,93.24050961,181.254675,2.82,3.88,,,,
SVK,1/31/23,0.309058314,,,,2596.568,125.8373,,,,3.22,3.99,,,,
SVK,4/30/23,0.397128223,,,,2607.621,121.1932,,,,3.68,5.11,,,,
BEL,4/30/18,0.452534656,-0.62,4.661473999,55.21364171,4698.1,98.93918,99.345,99.57534936,119.038825,1.95,1.75,,,,
BEL,7/31/18,0.390736331,0.61,4.661473999,55.21364171,4795.1,98.29098,99.345,99.57534936,119.038825,1.87,1.76,,,,
BEL,10/31/18,0.977159917,1.69,4.661473999,55.21364171,4812.4,88.54966,99.345,99.57534936,119.038825,1.81,1.75,,,,
BEL,1/31/19,0.273895575,-0.16,5.53656675,54.90439487,4769.1,89.41293,98.485834,100.3202364,123.7849,1.88,1.74,,,,
BEL,4/30/19,0.553530566,1.4,5.53656675,54.90439487,4854.5,92.47002,98.485834,100.3202364,123.7849,1.84,1.73,,,,
BEL,7/31/19,0.727681583,-0.35,5.53656675,54.90439487,4863.8,93.55869,98.485834,100.3202364,123.7849,1.79,1.73,,,,
BEL,10/31/19,0.595620803,-0.1,5.53656675,54.90439487,4840.6,95.29726,98.485834,100.3202364,123.7849,1.68,1.71,,,,
BEL,1/31/20,-2.89034274,1.4,14.05192345,55.68236518,4827,86.19547,99.999167,100.9524835,129.0233,1.69,1.68,,,,
BEL,4/30/20,-11.39814434,-4.57,14.05192345,55.68236518,4763.6,71.25291,99.999167,100.9524835,129.0233,1.66,1.68,,,,
BEL,7/31/20,11.75639147,5.59,14.05192345,55.68236518,4824.2,75.63686,99.999167,100.9524835,129.0233,1.52,1.66,,,,
BEL,10/31/20,-0.487440109,0.06,14.05192345,55.68236518,4793.9,78.41792,99.999167,100.9524835,129.0233,1.48,1.66,,,,
BEL,1/31/21,1.424953383,-0.14,10.45686409,53.95317071,4715.9,85.27314,100.675834,99.67429207,138.229925,1.45,1.72,,,,
BEL,4/30/21,1.76805788,0.55,10.45686409,53.95317071,4829.9,91.53018,100.675834,99.67429207,138.229925,1.43,1.71,,,,
BEL,7/31/21,2.346713164,2.22,10.45686409,53.95317071,4929.1,92.99113,100.675834,99.67429207,138.229925,1.45,1.72,,,,
BEL,10/31/21,0.575202199,-3.9,10.45686409,53.95317071,4939.8,96.92123,100.675834,99.67429207,138.229925,1.48,1.71,,,,
BEL,1/31/22,0.616443141,-2.54,5.7538594,53.87040782,4958.9,97.77557,98.9625,96.01810254,145.992325,1.48,1.71,,,,
BEL,4/30/22,0.533696652,3.52,5.7538594,53.87040782,4955.8,93.34019,98.9625,96.01810254,145.992325,1.65,1.68,,,,
BEL,7/31/22,0.314202108,-0.68,5.7538594,53.87040782,5010.1,88.80946,98.9625,96.01810254,145.992325,2.15,1.82,,,,
BEL,10/31/22,0.055071292,-2.4,5.7538594,53.87040782,5036.3,92.26852,98.9625,96.01810254,145.992325,2.73,2.83,,,,
BEL,1/31/23,0.370666598,2.55,,,5026,98.61327,,,,3.17,3.89,,,,
BEL,4/30/23,0.155087912,1.49,,,4970.7,97.12535,,,,3.46,4.79,,,,
LVA,4/30/18,1.642719088,,-1.926466172,54.96347172,910.2087,219.597,98.399167,105.357656,160.9225,2.66,3.49,,,,
LVA,7/31/18,1.211125175,,-1.926466172,54.96347172,912.9774,209.7714,98.399167,105.357656,160.9225,2.66,3.26,,,,
LVA,10/31/18,0.726160072,,-1.926466172,54.96347172,908.9408,199.4127,98.399167,105.357656,160.9225,2.58,3.41,,,,
LVA,1/31/19,0.38215026,,0.339947828,56.24481796,910.9144,205.4264,98.119167,106.2992493,175.3325,2.64,3.51,,,,
LVA,4/30/19,0.737028794,,0.339947828,56.24481796,908.4567,215.022,98.119167,106.2992493,175.3325,2.83,3.42,,,,
LVA,7/31/19,-0.020899782,,0.339947828,56.24481796,910.5562,215.4846,98.119167,106.2992493,175.3325,2.74,3.49,,,,
LVA,10/31/19,0.068590396,,0.339947828,56.24481796,910.2728,216.1625,98.119167,106.2992493,175.3325,2.6,3.36,,,,
LVA,1/31/20,-0.361461602,,6.282270987,57.2693273,908.7705,210.6491,100,108.2616273,181.42,2.61,3.48,,,,
LVA,4/30/20,-6.742530082,,6.282270987,57.2693273,895.5565,212.6595,100,108.2616273,181.42,2.37,3.77,,,,
LVA,7/31/20,5.801090078,,6.282270987,57.2693273,884.32,226.7707,100,108.2616273,181.42,3.02,3.34,,,,
LVA,10/31/20,0.884481565,,6.282270987,57.2693273,883.453,235.1155,100,108.2616273,181.42,2.59,4.61,,,,
LVA,1/31/21,-0.458221193,,5.870322154,54.51917374,867.004,241.0705,100.4575,106.5798613,201.18,2.4,4.07,,,,
LVA,4/30/21,2.564125747,,5.870322154,54.51917374,868.1652,243.0739,100.4575,106.5798613,201.18,2.49,3.3,,,,
LVA,7/31/21,1.187849569,,5.870322154,54.51917374,872.6675,264.4049,100.4575,106.5798613,201.18,2.44,4.12,,,,
LVA,10/31/21,0.709247064,,5.870322154,54.51917374,870.0633,268.0169,100.4575,106.5798613,201.18,2.33,3.83,,,,
LVA,1/31/22,1.401025962,,,53.1836096,883.2245,255.6366,98.716667,105.9053826,229.0075,2.35,3.75,,,,
LVA,4/30/22,0.065907742,,,53.1836096,891.4287,224.1083,98.716667,105.9053826,229.0075,2.44,3.42,,,,
LVA,7/31/22,-1.34580493,,,53.1836096,893.6823,235.3887,98.716667,105.9053826,229.0075,2.69,3.75,,,,
LVA,10/31/22,1.101168545,,,53.1836096,896.4645,231.797,98.716667,105.9053826,229.0075,3.78,5.17,,,,
LVA,1/31/23,0.501774553,,,,896.6464,248.5168,,,,4.75,5.57,,,,
LVA,4/30/23,-0.346430952,,,,895.6278,243.5337,,,,5.46,5.88,,,,
CZE,4/30/18,0.591257726,0.96,7.541813853,49.20236705,5296.743,110.1534,101.846667,100.0045719,136.51875,,,,,,
CZE,7/31/18,0.732565624,-0.58,7.541813853,49.20236705,5294.772,108.6318,101.846667,100.0045719,136.51875,,,,,,
CZE,10/31/18,0.764833886,2.25,7.541813853,49.20236705,5311.458,105.9239,101.846667,100.0045719,136.51875,,,,,,
CZE,1/31/19,0.871113308,0.26,8.536567265,49.41081303,5310.978,105.1406,101.285,100.4918194,149.015475,,,,,,
CZE,4/30/19,0.654904017,1.77,8.536567265,49.41081303,5312.165,106.6962,101.285,100.4918194,149.015475,,,,,,
CZE,7/31/19,0.697900552,-0.63,8.536567265,49.41081303,5300.629,104.7105,101.285,100.4918194,149.015475,,,,,,
CZE,10/31/19,0.539508383,1.42,8.536567265,49.41081303,5287.928,107.2904,101.285,100.4918194,149.015475,,,,,,
CZE,1/31/20,-3.31490351,-2.36,14.72503452,50.52356741,5285.405,101.6474,99.999167,102.0247178,161.5647,,,,,,
CZE,4/30/20,-8.875702165,-2.93,14.72503452,50.52356741,5239.614,88.41531,99.999167,102.0247178,161.5647,,,,,,
CZE,7/31/20,7.0042707,4.38,14.72503452,50.52356741,5216.549,91.03031,99.999167,102.0247178,161.5647,,,,,,
CZE,10/31/20,1.2294293,2.77,14.72503452,50.52356741,5198.231,92.80048,99.999167,102.0247178,161.5647,,,,,,
CZE,1/31/21,-0.632487408,-2.71,14.78131656,50.20328425,5204.312,106.5622,103.651667,101.8717385,193.46285,,,,,,
CZE,4/30/21,1.435029494,4.95,14.78131656,50.20328425,5204.142,113.5534,103.651667,101.8717385,193.46285,,,,,,
CZE,7/31/21,1.752628788,-0.5,14.78131656,50.20328425,5225.36,124.9695,103.651667,101.8717385,193.46285,,,,,,
CZE,10/31/21,0.832033599,0.65,14.78131656,50.20328425,5219.687,137.6772,103.651667,101.8717385,193.46285,,,,,,
CZE,1/31/22,0.587319173,-4.58,11.7164104,48.84053165,5205.69,139.6733,107.070834,98.12528644,226.148625,,,,,,
CZE,4/30/22,0.152875174,-0.68,11.7164104,48.84053165,5189.762,133.1232,107.070834,98.12528644,226.148625,,,,,,
CZE,7/31/22,-0.225657498,-0.39,11.7164104,48.84053165,5157.361,121.2647,107.070834,98.12528644,226.148625,,,,,,
CZE,10/31/22,-0.391728159,0.84,11.7164104,48.84053165,5139.087,119.6332,107.070834,98.12528644,226.148625,,,,,,
CZE,1/31/23,0.041874084,-1.92,,,5091.18,134.1068,,,,,,,,,
CZE,4/30/23,0.140755896,,,,5086.255,135.4505,,,,,,,,,
POL,4/30/18,1.400014395,0.57,1.392995784,45.12116939,16504.18,112.8879,102.888333,99.75251168,106.7536,3.7,7.8,,,,
POL,7/31/18,1.231238006,1.27,1.392995784,45.12116939,16495.71,112.4054,102.888333,99.75251168,106.7536,3.7,7.7,,,,
POL,10/31/18,0.963459911,-0.41,1.392995784,45.12116939,16455.95,109.8776,102.888333,99.75251168,106.7536,3.7,7.7,,,,
POL,1/31/19,1.421640089,3.12,2.523171646,45.52913557,16415.35,115.119,101.595,100.9574869,116.014125,3.7,7.7,,,,
POL,4/30/19,0.916171692,-0.61,2.523171646,45.52913557,16494.88,113.6708,101.595,100.9574869,116.014125,3.7,7.8,,,,
POL,7/31/19,0.729556644,2.61,2.523171646,45.52913557,16486.26,111.521,101.595,100.9574869,116.014125,3.7,7.8,,,,
POL,10/31/19,0.63968351,-0.19,2.523171646,45.52913557,16445.61,110.4107,101.595,100.9574869,116.014125,3.7,7.8,,,,
POL,1/31/20,0.720183924,4.68,9.457812298,46.50859423,16498.92,101.0316,100.001667,103.7509581,128.17205,3.7,7.8,,,,
POL,4/30/20,-9.150453519,0.87,9.457812298,46.50859423,16339.69,90.035,100.001667,103.7509581,128.17205,3.6,7.1,,,,
POL,7/31/20,6.754639959,-2.3,9.457812298,46.50859423,16415.77,98.17485,100.001667,103.7509581,128.17205,2.6,6.1,,,,
POL,10/31/20,0.143644705,-3.1,9.457812298,46.50859423,16511.42,99.09382,100.001667,103.7509581,128.17205,2.3,6.1,,,,
POL,1/31/21,2.334567158,3.53,0.650756886,45.07894331,16500.32,111.4317,97.645833,101.6583856,139.922825,2.3,6.1,,,,
POL,4/30/21,2.486534402,-2.51,0.650756886,45.07894331,16638.29,121.1905,97.645833,101.6583856,139.922825,2.3,6.2,,,,
POL,7/31/21,2.175436056,-1.82,0.650756886,45.07894331,16748.51,132.4573,97.645833,101.6583856,139.922825,2.3,6.2,,,,
POL,10/31/21,1.882565123,3.07,0.650756886,45.07894331,16737.29,136.3287,97.645833,101.6583856,139.922825,2.4,6.4,,,,
POL,1/31/22,3.239885247,3.07,,43.03369582,16751.63,126.7956,94.010833,98.10694062,156.429325,3.7,7.5,,,,
POL,4/30/22,-1.389859361,-4.12,,43.03369582,16769.74,110.712,94.010833,98.10694062,156.429325,5.6,9.1,,,,
POL,7/31/22,1.239116865,3.32,,43.03369582,16693.81,100.0288,94.010833,98.10694062,156.429325,7.9,10.5,,,,
POL,10/31/22,-2.01422082,-4.25,,43.03369582,16754.13,101.3943,94.010833,98.10694062,156.429325,4.8,11.2,,,,
POL,1/31/23,1.595215292,6.99,,,16824.8,114.8557,,,,5.1,11.3,,,,
POL,4/30/23,-2.165208165,-3.4,,,16824.65,122.4095,,,,5.6,11.4,,,,
DEU,4/30/18,0.813006393,-0.19,11.29437393,58.40475399,41843.76,111.4973,98.809167,100.1193444,142.525,1.89,2.79,,,,
DEU,7/31/18,-0.928358437,-0.77,11.29437393,58.40475399,41978.02,108.9724,98.809167,100.1193444,142.525,1.88,2.11,,,,
DEU,10/31/18,0.861334935,0.82,11.29437393,58.40475399,41948.92,98.3422,98.809167,100.1193444,142.525,1.86,1.97,,,,
DEU,1/31/19,0.685087549,0.76,10.78132551,59.2045786,42236.5,97.97269,98.006667,100.8414433,150.75,1.86,1.92,,,,
DEU,4/30/19,-0.037282015,-0.04,10.78132551,59.2045786,42361.35,102.7326,98.006667,100.8414433,150.75,1.67,2.03,,,,
DEU,7/31/19,-0.018652274,-0.16,10.78132551,59.2045786,42389.35,101.2321,98.006667,100.8414433,150.75,1.49,2,,,,
DEU,10/31/19,0.298430417,0.06,10.78132551,59.2045786,42606.9,108.1653,98.006667,100.8414433,150.75,1.27,1.88,,,,
DEU,1/31/20,-1.766715965,1.42,16.41665894,59.89491886,42250.08,102.3567,100.000833,102.8117719,162.475,1.34,1.91,,,,
DEU,4/30/20,-9.219127614,-2.6,16.41665894,59.89491886,41871.75,93.52061,100.000833,102.8117719,162.475,1.25,1.98,,,,
DEU,7/31/20,8.914608255,2.9,16.41665894,59.89491886,41651.71,105.2703,100.000833,102.8117719,162.475,1.27,1.9,,,,
DEU,10/31/20,0.784989704,-0.18,16.41665894,59.89491886,41663.86,106.6391,100.000833,102.8117719,162.475,1.19,1.87,,,,
DEU,1/31/21,-1.272726481,-1.05,15.12242551,58.41147096,41123.94,116.5541,100.59,99.84303621,181.275,1.19,1.96,,,,
DEU,4/30/21,2.232064629,1.13,15.12242551,58.41147096,41337.96,124.263,100.59,99.84303621,181.275,1.23,1.79,,,,
DEU,7/31/21,0.668170777,-1.04,15.12242551,58.41147096,41559.54,126.4414,100.59,99.84303621,181.275,1.31,1.78,,,,
DEU,10/31/21,0.009349315,0.72,15.12242551,58.41147096,41570.26,125.2661,100.59,99.84303621,181.275,1.28,1.65,,,,
DEU,1/31/22,1.002566571,-0.4,11.31940276,57.54886273,42136.91,118.4183,98.605834,94.96038518,190.875,1.35,1.77,,,,
DEU,4/30/22,-0.129572944,-0.03,11.31940276,57.54886273,42541.46,105.9733,98.605834,94.96038518,190.875,1.94,1.77,,,,
DEU,7/31/22,0.361414068,0.24,11.31940276,57.54886273,42597.16,96.64118,98.605834,94.96038518,190.875,2.8,1.87,,,,
DEU,10/31/22,-0.406272994,-0.95,11.31940276,57.54886273,42838.98,99.13005,98.605834,94.96038518,190.875,3.25,3.04,,,,
DEU,1/31/23,-0.092721961,-0.42,,,43182.29,111.7119,,,,3.66,4.72,,,,
DEU,4/30/23,0.018569699,0.53,,,43135.8,113.6289,,,,3.93,5.49,,,,
PRT,4/30/18,0.779536523,0.22,-2.466641337,51.63420591,4858.139,126.1167,99.095,100.3082168,120.18955,1.46,3.59,,,,
PRT,7/31/18,0.525723942,0.99,-2.466641337,51.63420591,4881.69,128.803,99.095,100.3082168,120.18955,1.35,3.34,,,,
PRT,10/31/18,0.608994992,0.85,-2.466641337,51.63420591,4886.909,115.1291,99.095,100.3082168,120.18955,1.34,3.44,,,,
PRT,1/31/19,0.882987755,0.9,-2.170807117,52.33441544,4903.099,119.5027,98.865,101.1177769,132.1589,1.4,3.45,,,,
PRT,4/30/19,0.571006817,1.49,-2.170807117,52.33441544,4937.43,125.1164,98.865,101.1177769,132.1589,1.33,3.32,,,,
PRT,7/31/19,0.451880731,0.79,-2.170807117,52.33441544,4915.298,125.7008,98.865,101.1177769,132.1589,1.26,3.27,,,,
PRT,10/31/19,0.820784598,0.38,-2.170807117,52.33441544,4892.673,131.2869,98.865,101.1177769,132.1589,1.02,3.27,,,,
PRT,1/31/20,-4.355487705,-1.78,2.098257089,55.57288679,4883.388,131.0177,100,102.5227973,143.751025,1.07,3.41,,,,
PRT,4/30/20,-15.11949696,-4.18,2.098257089,55.57288679,4785.209,120.1972,100,102.5227973,143.751025,1.03,3.17,,,,
PRT,7/31/20,14.58800122,4.24,2.098257089,55.57288679,4787.725,127.2954,100,102.5227973,143.751025,1.09,2.73,,,,
PRT,10/31/20,0.370563245,0.03,2.098257089,55.57288679,4795.778,134.2155,100,102.5227973,143.751025,0.87,2.91,,,,
PRT,1/31/21,-2.559961929,1.42,-0.639717665,55.64640053,4738.579,147.8888,100.439167,101.4634794,157.26895,0.77,3.23,,,,
PRT,4/30/21,4.42617467,0.77,-0.639717665,55.64640053,4814.484,150.7678,100.439167,101.4634794,157.26895,0.82,2.95,,,,
PRT,7/31/21,2.802834928,0.35,-0.639717665,55.64640053,4838.168,157.2781,100.439167,101.4634794,157.26895,0.82,2.84,,,,
PRT,10/31/21,1.927325071,-0.09,-0.639717665,55.64640053,4857.869,166.9956,100.439167,101.4634794,157.26895,0.81,2.64,,,,
PRT,1/31/22,2.259761981,1.84,-4.858502463,53.7813932,4907.213,162.3411,100.014167,97.78131173,177.13715,0.81,3.05,,,,
PRT,4/30/22,0.193761238,-2.08,-4.858502463,53.7813932,4901.328,177.1767,100.014167,97.78131173,177.13715,1.07,2.32,,,,
PRT,7/31/22,0.33288726,-1.56,-4.858502463,53.7813932,4909.084,185.8813,100.014167,97.78131173,177.13715,1.88,2.93,,,,
PRT,10/31/22,0.347702949,3.41,-4.858502463,53.7813932,4917.075,174.0842,100.014167,97.78131173,177.13715,2.86,4.26,,,,
PRT,1/31/23,1.645374344,-1.24,,,4933.124,177.6494,,,,3.32,4.91,,,,
PRT,4/30/23,6.70E-05,1.53,,,4959.22,183.4996,,,,3.97,5.55,,,,
ITA,4/30/18,0.044690859,0.59,2.543259079,44.47586092,23313.65,109.6757,,101.1725007,83.509725,1.84,2.39,,,,
ITA,7/31/18,0.126191204,-0.35,2.543259079,44.47586092,23223.13,103.8787,,101.1725007,83.509725,1.79,2.37,,,,
ITA,10/31/18,0.291912901,0.43,2.543259079,44.47586092,23168.83,93.15824,,101.1725007,83.509725,1.88,2.42,,,,
ITA,1/31/19,0.173882243,-0.2,2.401892606,44.77702028,23289.55,97.94986,,102.0673497,83.42505,1.95,2.48,,,,
ITA,4/30/19,0.240828076,0.36,2.401892606,44.77702028,23473.88,102.8069,,102.0673497,83.42505,1.86,2.48,,,,
ITA,7/31/19,0.062238169,0.02,2.401892606,44.77702028,23375.15,104.3782,,102.0673497,83.42505,1.69,2.35,,,,
ITA,10/31/19,-0.814614473,-0.1,2.401892606,44.77702028,23299.52,110.8286,,102.0673497,83.42505,1.39,2.22,,,,
ITA,1/31/20,-5.797586212,-1.17,10.22578589,45.21384149,23364.02,105.2635,,105.7078679,85.012725,1.44,2.24,,,,
ITA,4/30/20,-12.0033196,-4.44,10.22578589,45.21384149,22683.81,88.31362,,105.7078679,85.012725,1.4,2.09,,,,
ITA,7/31/20,14.19256646,5.43,10.22578589,45.21384149,22740.82,95.97511,,105.7078679,85.012725,1.26,2.16,,,,
ITA,10/31/20,-0.723223683,-0.19,10.22578589,45.21384149,22823.94,100.2279,,105.7078679,85.012725,1.26,2.18,,,,
ITA,1/31/21,0.454837412,0.84,7.558493952,44.96217066,22153.59,111.5047,,100.7907912,87.1719,1.27,2.29,,,,
ITA,4/30/21,2.52893864,1.25,7.558493952,44.96217066,22512.75,121.127,,100.7907912,87.1719,1.38,2.21,,,,
ITA,7/31/21,2.885797106,1.68,7.558493952,44.96217066,22765.52,123.2369,,100.7907912,87.1719,1.4,2.21,,,,
ITA,10/31/21,0.848449741,-1.47,7.558493952,44.96217066,22783.93,131.1712,,100.7907912,87.1719,1.43,2.17,,,,
ITA,1/31/22,0.080508734,-0.57,2.106356714,44.96656233,23012.2,129.4458,,92.10225588,90.495325,1.45,2.13,,,,
ITA,4/30/22,1.191038227,0.57,2.106356714,44.96656233,23145.65,119.827,,92.10225588,90.495325,1.81,2.07,,,,
ITA,7/31/22,0.346530634,-0.1,2.106356714,44.96656233,23054.38,110.3604,,92.10225588,90.495325,2.15,2.17,,,,
ITA,10/31/22,-0.155710238,-4.02,2.106356714,44.96656233,23185.37,115.4091,,92.10225588,90.495325,2.75,3.44,,,,
ITA,1/31/23,0.610230312,3,,,23482.46,130.2217,,,,3.59,4.4,,,,
ITA,4/30/23,-0.401539363,-0.31,,,23513.17,132.8032,,,,4.17,5.3,,,,
AUT,4/30/18,0.216987036,0.56,7.734904969,53.77419202,4323.671,142.2679,99.348334,99.4644484,157.238275,1.84,5.05,,,,
AUT,7/31/18,0.446908683,-0.48,7.734904969,53.77419202,4320.769,140.0825,99.348334,99.4644484,157.238275,1.87,5.25,,,,
AUT,10/31/18,1.169137491,-0.89,7.734904969,53.77419202,4331.318,130.3532,99.348334,99.4644484,157.238275,1.82,5.14,,,,
AUT,1/31/19,0.57262323,1.77,8.593880092,54.33389743,4347.81,127.7358,98.788333,98.88011049,163.42565,1.79,5.24,,,,
AUT,4/30/19,-0.456952342,-1.22,8.593880092,54.33389743,4366.597,131.0658,98.788333,98.88011049,163.42565,1.72,5.05,,,,
AUT,7/31/19,0.482948832,0.21,8.593880092,54.33389743,4344.179,128.1057,98.788333,98.88011049,163.42565,1.66,5.14,,,,
AUT,10/31/19,-0.561703069,0.78,8.593880092,54.33389743,4360.014,133.2967,98.788333,98.88011049,163.42565,1.44,5.04,,,,
AUT,1/31/20,-2.249664375,-4.3,13.34094007,56.26421124,4340.606,120.3885,100.000833,99.70393741,174.9165,1.4,5.03,,,,
AUT,4/30/20,-11.51336382,-2.94,13.34094007,56.26421124,4261.211,98.48411,100.000833,99.70393741,174.9165,1.36,4.69,,,,
AUT,7/31/20,11.30697925,6.3,13.34094007,56.26421124,4296.72,99.51714,100.000833,99.70393741,174.9165,1.34,5.43,,,,
AUT,10/31/20,-1.919588358,0.89,13.34094007,56.26421124,4288.763,106.3857,100.000833,99.70393741,174.9165,1.26,5.54,,,,
AUT,1/31/21,-0.933102311,-2.46,11.97604426,55.62614915,4254.408,130.0168,100.404167,99.07271741,195.482225,1.23,5.62,,,,
AUT,4/30/21,4.064522133,0.05,11.97604426,55.62614915,4276.5,143.5468,100.404167,99.07271741,195.482225,1.19,5.46,,,,
AUT,7/31/21,4.123792217,3.31,11.97604426,55.62614915,4332.239,151.0988,100.404167,99.07271741,195.482225,1.21,5.72,,,,
AUT,10/31/21,-1.041493084,-1.72,11.97604426,55.62614915,4360.353,158.9979,100.404167,99.07271741,195.482225,1.19,5.66,,,,
AUT,1/31/22,1.28681213,0.7,,54.21459516,4419.804,153.5325,99.05,95.28441959,215.6158,1.18,5.84,,,,
AUT,4/30/22,2.099626631,-0.84,,54.21459516,4449.363,137.7035,99.05,95.28441959,215.6158,1.36,5.77,,,,
AUT,7/31/22,-0.442632112,7.06,,54.21459516,4444.597,128.9675,99.05,95.28441959,215.6158,1.76,6.01,,,,
AUT,10/31/22,-0.21099224,-6.99,,54.21459516,4456.036,129.2303,99.05,95.28441959,215.6158,2.62,6.8,,,,
AUT,1/31/23,0.409851839,1.7,,,4470.409,139.4996,,,,3.33,8.02,,,,
AUT,4/30/23,-0.688413725,-2.85,,,4490.265,136.5156,,,,3.84,8.22,,,,
IRL,4/30/18,1.790052729,1.31,4.783210149,30.59531432,2256.573,111.8222,100.2675,97.53013592,123.9171,2.92,5.31,,,,
IRL,7/31/18,0.346284507,0.72,4.783210149,30.59531432,2273.008,109.3019,100.2675,97.53013592,123.9171,3.04,5.42,,,,
IRL,10/31/18,1.506245129,0.72,4.783210149,30.59531432,2279.169,95.00898,100.2675,97.53013592,123.9171,2.95,5.39,,,,
IRL,1/31/19,1.400933134,0.36,5.728853847,30.22791927,2302.707,95.75076,98.428334,97.99437266,126.834325,2.96,5.18,,,,
IRL,4/30/19,1.785625874,0.9,5.728853847,30.22791927,2325.211,100.8754,98.428334,97.99437266,126.834325,2.97,5.25,,,,
IRL,7/31/19,1.134119491,0.29,5.728853847,30.22791927,2332.637,97.78223,98.428334,97.99437266,126.834325,2.94,5.11,,,,
IRL,10/31/19,1.576110269,1.12,5.728853847,30.22791927,2328.744,109.4807,98.428334,97.99437266,126.834325,2.9,5.72,,,,
IRL,1/31/20,3.405152044,4.95,21.61064583,28.44380671,2344.847,105.022,99.998334,97.82211922,127.227175,2.85,5.94,,,,
IRL,4/30/20,-5.606062241,0.99,21.61064583,28.44380671,2268.002,90.48605,99.998334,97.82211922,127.227175,2.79,5.23,,,,
IRL,7/31/20,11.91481835,-4.62,21.61064583,28.44380671,2280.584,101.4943,99.998334,97.82211922,127.227175,2.82,4.81,,,,
IRL,10/31/20,-4.816807231,1.43,21.61064583,28.44380671,2282.667,112.7044,99.998334,97.82211922,127.227175,2.79,4.47,,,,
IRL,1/31/21,11.4919942,0.9,20.2338628,27.22590027,2278.564,121.903,100.651667,96.34987092,137.776225,2.78,4.1,,,,
IRL,4/30/21,2.487425528,1.35,20.2338628,27.22590027,2369.101,131.6352,100.651667,96.34987092,137.776225,2.65,4.21,,,,
IRL,7/31/21,2.553438147,0.96,20.2338628,27.22590027,2428.888,137.2227,100.651667,96.34987092,137.776225,2.69,4.21,,,,
IRL,10/31/21,-2.536951676,-3.2,20.2338628,27.22590027,2480.347,134.234,100.651667,96.34987092,137.776225,2.68,4.47,,,,
IRL,1/31/22,6.821539532,0.09,,25.29130619,2521.36,127.7944,96.875,96.84388757,154.719575,2.71,4.02,,,,
IRL,4/30/22,2.179174274,1.59,,25.29130619,2544.633,112.9029,96.875,96.84388757,154.719575,2.69,4.19,,,,
IRL,7/31/22,2.363202506,-1.07,,25.29130619,2550.99,108.523,96.875,96.84388757,154.719575,2.69,4.52,,,,
IRL,10/31/22,-0.861391496,-2.76,,25.29130619,2572.117,112.899,96.875,96.84388757,154.719575,2.63,5.51,,,,
